##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ET_385_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	221202343
Sequences flagged as poor quality	0
Sequence length	101
%GC	36
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1108	96-97	-2.174151794886697
1108	98-99	-2.263685573417927
1108	100-101	-2.6420094083104395
1201	1	0.3698492832370128
1201	2	0.4296890279081147
1201	3	0.290251989875685
1201	4	0.31447596441389436
1201	5	0.31671499922699553
1201	6	0.24179545727346863
1201	7	0.446746055774085
1201	8	0.3959946147699256
1201	9	0.3168252435781369
1201	10-11	0.4350919191460747
1201	12-13	0.36193571895520193
1201	14-15	0.36836038241132485
1201	16-17	0.34717388601840327
1201	18-19	0.26915810638782034
1201	20-21	0.42165946436899304
1201	22-23	0.4435170122098526
1201	24-25	0.4628433311507294
1201	26-27	0.4489204196042067
1201	28-29	0.5216629223150164
1201	30-31	0.4314396434392478
1201	32-33	4.569183396705014
1201	34-35	1.5859580000095477
1201	36-37	0.7086451782897711
1201	38-39	0.5194555944273063
1201	40-41	0.6676771684301386
1201	42-43	0.6239894252906382
1201	44-45	0.48054402071669244
1201	46-47	0.45287512975372834
1201	48-49	0.39931833493162117
1201	50-51	0.48786432834116766
1201	52-53	0.44918932102813613
1201	54-55	0.6219295572804029
1201	56-57	0.6822246709809718
1201	58-59	0.6397240046188912
1201	60-61	0.613914737604695
1201	62-63	0.5963821290714648
1201	64-65	0.526971410046869
1201	66-67	0.5630881359441133
1201	68-69	0.46217570331535285
1201	70-71	0.5373713006247769
1201	72-73	0.5814905006195517
1201	74-75	0.6729973068327126
1201	76-77	0.5998180369554547
1201	78-79	0.6808575676094364
1201	80-81	0.7024294385179886
1201	82-83	0.6284414161468632
1201	84-85	0.5062881356304914
1201	86-87	0.3861426595352313
1201	88-89	0.4565904852012217
1201	90-91	0.5452874624436781
1201	92-93	0.5521873033238229
1201	94-95	0.6215021647993879
1201	96-97	0.6203696128387328
1201	98-99	0.4215309293180347
1201	100-101	0.36935777801815917
1202	1	0.35073602121668657
1202	2	0.38984826027488495
1202	3	0.2911476800043289
1202	4	0.3183748140671696
1202	5	0.24238536976120173
1202	6	0.22433614676457125
1202	7	0.45209985723424495
1202	8	0.31023641194800433
1202	9	0.24292144537599114
1202	10-11	0.3038064619265839
1202	12-13	0.26514019401314215
1202	14-15	0.31209378927827913
1202	16-17	0.28134208637054314
1202	18-19	0.410364047017616
1202	20-21	0.39060746806332247
1202	22-23	0.37983176833571264
1202	24-25	0.34559891120182584
1202	26-27	0.32139705413234054
1202	28-29	0.3316347577659684
1202	30-31	0.32777799568903987
1202	32-33	4.46728029489708
1202	34-35	1.5095301515278976
1202	36-37	0.6642580492827364
1202	38-39	0.5057752028020275
1202	40-41	0.6008225507751135
1202	42-43	0.6469057703914274
1202	44-45	0.5084516748475281
1202	46-47	0.26557941829398146
1202	48-49	0.34115302468797637
1202	50-51	0.455489592036983
1202	52-53	0.30696997894210654
1202	54-55	0.47713429128910434
1202	56-57	0.4865739486084948
1202	58-59	0.5871837708138088
1202	60-61	0.5896479412990132
1202	62-63	0.5429295318664416
1202	64-65	0.5301239855794222
1202	66-67	0.5795150407280261
1202	68-69	0.6246192327168885
1202	70-71	0.6305294390492335
1202	72-73	0.7065987912501512
1202	74-75	0.7821537681215602
1202	76-77	0.7182736134749703
1202	78-79	0.7464554260396383
1202	80-81	0.6902260696324092
1202	82-83	0.7191215344268755
1202	84-85	0.6376229148442434
1202	86-87	0.687482881370844
1202	88-89	0.6876119866928398
1202	90-91	0.7398374542773674
1202	92-93	0.7928731350957854
1202	94-95	0.8436330755444246
1202	96-97	0.8487510154693005
1202	98-99	0.9513262350150846
1202	100-101	1.0448001396047992
1203	1	0.2195083181194306
1203	2	0.19303586880023715
1203	3	0.13149551756531253
1203	4	0.2598697933148202
1203	5	0.16447281868890684
1203	6	0.18873297855682836
1203	7	0.3272964503954725
1203	8	0.21813492659475742
1203	9	0.19743732276398163
1203	10-11	0.2117289814860328
1203	12-13	0.16868961427871199
1203	14-15	0.20553261473919093
1203	16-17	0.17206104304165137
1203	18-19	0.2646717897474531
1203	20-21	0.19435688333097545
1203	22-23	0.14481307852774705
1203	24-25	0.14061097363899933
1203	26-27	0.18053224646937593
1203	28-29	0.2135074533657928
1203	30-31	0.2434420631451033
1203	32-33	4.318337685767162
1203	34-35	1.3845696644462109
1203	36-37	0.5726723121038901
1203	38-39	0.4250495477789116
1203	40-41	0.43058096668931256
1203	42-43	0.35943991154624655
1203	44-45	0.18829162548146172
1203	46-47	0.176802331878271
1203	48-49	0.30984827370642876
1203	50-51	0.27586710489045174
1203	52-53	0.2532066216593023
1203	54-55	0.34181994168981333
1203	56-57	0.26115980177793574
1203	58-59	0.24644540829189765
1203	60-61	0.25973883946636533
1203	62-63	-0.07615106919466541
1203	64-65	-0.1372081090246553
1203	66-67	-0.14763501630017117
1203	68-69	0.12163019382581552
1203	70-71	0.3268328896802828
1203	72-73	0.37294032740889804
1203	74-75	0.38445294975723243
1203	76-77	0.383248156821125
1203	78-79	0.29725483100440186
1203	80-81	0.014754976982317203
1203	82-83	0.06295813299170305
1203	84-85	0.1315677650923135
1203	86-87	-0.0686352232236409
1203	88-89	0.3343746096986884
1203	90-91	0.44125843650315133
1203	92-93	0.5023098851658574
1203	94-95	0.4138111926633563
1203	96-97	0.4741108696928187
1203	98-99	0.6328478006950924
1203	100-101	0.7102726855147878
1204	1	0.13333786729366182
1204	2	0.19316604131515192
1204	3	0.09927308113316968
1204	4	0.18797774576872683
1204	5	0.078719646881801
1204	6	0.08244335139445269
1204	7	0.2327131708369663
1204	8	0.09126855375218668
1204	9	0.02635938384019454
1204	10-11	0.09923860813632501
1204	12-13	0.06882563394764674
1204	14-15	0.021422590518653806
1204	16-17	0.01337343632430077
1204	18-19	0.13312987315150338
1204	20-21	0.10073952923356444
1204	22-23	-0.013640795085507307
1204	24-25	0.030440397533688213
1204	26-27	0.022740773199458886
1204	28-29	0.049131167446013535
1204	30-31	0.10552195833968625
1204	32-33	4.153788008502261
1204	34-35	1.146555065796008
1204	36-37	0.3375391663266072
1204	38-39	0.19615590080705658
1204	40-41	0.21623124923313952
1204	42-43	0.23462656335879473
1204	44-45	0.15491559249101527
1204	46-47	0.036051881461837354
1204	48-49	0.14373253807426778
1204	50-51	0.14716677067756478
1204	52-53	-0.0628999061255584
1204	54-55	0.07936787814458057
1204	56-57	0.19795621910527927
1204	58-59	0.24563815100475495
1204	60-61	0.16351724805061707
1204	62-63	0.23548412655604523
1204	64-65	0.34277853887422793
1204	66-67	0.32011028319538326
1204	68-69	0.3248972702443922
1204	70-71	0.2908623023929877
1204	72-73	0.31012946967895516
1204	74-75	0.4166130782555655
1204	76-77	0.37155646175417445
1204	78-79	0.4104874521524451
1204	80-81	0.30432206443853715
1204	82-83	0.4157993853427797
1204	84-85	0.42698995366293957
1204	86-87	0.40053095216093837
1204	88-89	0.4817539079215365
1204	90-91	0.4590377074066545
1204	92-93	0.42580460382773566
1204	94-95	0.5266800702825876
1204	96-97	0.5128501007223356
1204	98-99	0.5438621797404899
1204	100-101	0.5376133019738951
1205	1	0.019702615196056428
1205	2	0.06352240564282141
1205	3	-0.02008480325975981
1205	4	0.08988846080008983
1205	5	-0.019163635205835305
1205	6	-0.06126165425186514
1205	7	0.1475151140880584
1205	8	0.03990598506054255
1205	9	-0.04067809159829494
1205	10-11	-0.05244737502795971
1205	12-13	-0.020197750558757832
1205	14-15	-0.06665718753673389
1205	16-17	-0.13295735866266511
1205	18-19	-0.05409622142952486
1205	20-21	-0.11592315620554672
1205	22-23	-0.13047297207131692
1205	24-25	-0.12844499538888243
1205	26-27	-0.15112029864921794
1205	28-29	-0.15460536162722605
1205	30-31	-0.08073791936921992
1205	32-33	4.01964347979726
1205	34-35	1.082491413267661
1205	36-37	0.23471300296682784
1205	38-39	0.07584404385900712
1205	40-41	0.05160028609078182
