##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ES_430_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	178096978
Sequences flagged as poor quality	0
Sequence length	101
%GC	39
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1204	34-35	0.271327619714846
1204	36-37	0.2658864174399227
1204	38-39	0.3083848856098754
1204	40-41	0.290737267229666
1204	42-43	0.2986771794140921
1204	44-45	0.25321759010646616
1204	46-47	0.3083775120191845
1204	48-49	0.2645558545279414
1204	50-51	0.30689845185441555
1204	52-53	0.2640569947436262
1204	54-55	0.3488763355336175
1204	56-57	0.39984225716478505
1204	58-59	0.3678913614358237
1204	60-61	0.39608165382956173
1204	62-63	0.391901134653196
1204	64-65	0.37869910273088436
1204	66-67	0.46552183843954964
1204	68-69	0.4573942629963952
1204	70-71	0.43085408613592335
1204	72-73	0.45106707344564967
1204	74-75	0.4504768894659108
1204	76-77	0.3831484178071207
1204	78-79	0.444110029631382
1204	80-81	0.4051973344615547
1204	82-83	0.42808628985829245
1204	84-85	0.4198376529128467
1204	86-87	0.47999645906310207
1204	88-89	0.45701683808012206
1204	90-91	0.4539586965714335
1204	92-93	0.4174884677962929
1204	94-95	0.4048318636016788
1204	96-97	0.4157647860497242
1204	98-99	0.42485812981628257
1204	100-101	0.3981351739700827
1205	1	0.08458184128525659
1205	2	0.09154506784901173
1205	3	0.11698683635528795
1205	4	0.0226965462953288
1205	5	4.979270045768491
1205	6	3.0970067832780614
1205	7	0.8767189510374465
1205	8	0.32779786198884153
1205	9	0.06678487886528472
1205	10-11	0.015267374411209289
1205	12-13	0.004607274893729141
1205	14-15	0.030657631817796016
1205	16-17	-0.026536860558444175
1205	18-19	-0.019784494073171288
1205	20-21	0.022136822546222845
1205	22-23	-0.03258853635524872
1205	24-25	-0.05220708320733536
1205	26-27	0.07433870527092523
1205	28-29	0.13411877471144606
1205	30-31	0.020041791969980238
1205	32-33	0.028058756993566192
1205	34-35	0.010632834737002383
1205	36-37	-0.005794951928848491
1205	38-39	-0.04098781203551738
1205	40-41	-0.0770951974221461
1205	42-43	-0.08484378239894141
1205	44-45	-0.009350776688158646
1205	46-47	-0.038324672635120294
1205	48-49	0.0024417465238428804
1205	50-51	0.08294376737499931
1205	52-53	-0.022293527957572223
1205	54-55	0.02955714304843582
1205	56-57	0.06590182418175772
1205	58-59	0.0699960027118749
1205	60-61	0.018893236396074542
1205	62-63	0.07555897702245318
1205	64-65	0.0072472230122642145
1205	66-67	0.0481177339559693
1205	68-69	0.0684656015179641
1205	70-71	0.09973181670793707
1205	72-73	0.10903999683505106
1205	74-75	0.06918802837329707
1205	76-77	0.033705422251820494
1205	78-79	0.1282024271427673
1205	80-81	0.11687156739879612
1205	82-83	0.11269555043176638
1205	84-85	0.13720010134547067
1205	86-87	0.11508686317639416
1205	88-89	0.15315411687620895
1205	90-91	0.14435290239682885
1205	92-93	0.09786263425877806
1205	94-95	0.013246633988160283
1205	96-97	0.040363309573525186
1205	98-99	-0.01471587332430957
1205	100-101	-0.22196769458197352
1206	1	0.02026070473388586
1206	2	-0.010281747020734144
