##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	ES_430_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	178096978
Sequences flagged as poor quality	0
Sequence length	101
%GC	38
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1206	5	-0.11880753396128796
1206	6	-0.17364994503913067
1206	7	-0.10914287187463856
1206	8	-0.11551712547607451
1206	9	-0.217183536299423
1206	10-11	-0.16241225696307993
1206	12-13	-0.21289499381054355
1206	14-15	-0.23488023909877853
1206	16-17	-0.19949165967771165
1206	18-19	-0.17230761026818442
1206	20-21	-0.17923534838401167
1206	22-23	-0.23030213545971634
1206	24-25	-0.22537594768814273
1206	26-27	-0.22999504228659617
1206	28-29	-0.20912714133037014
1206	30-31	-0.17843056974439264
1206	32-33	-0.11200847531110725
1206	34-35	-0.1908219287374351
1206	36-37	-0.18825491842991227
1206	38-39	-0.09257141893368015
1206	40-41	-0.04969743566892504
1206	42-43	-0.0786735922566777
1206	44-45	-0.0964826142690427
1206	46-47	-0.05603727059619956
1206	48-49	-0.11267321596071866
1206	50-51	-0.18037744894643026
1206	52-53	-0.08515286218594298
1206	54-55	0.03801559750409211
1206	56-57	0.016343978668665216
1206	58-59	0.08473768201373133
1206	60-61	0.03195348989316216
1206	62-63	0.02545627619263513
1206	64-65	-0.010903880043649394
1206	66-67	-0.03444389779834012
1206	68-69	-0.06667008921068174
1206	70-71	-0.05117162837476741
1206	72-73	-0.05136058855672587
1206	74-75	0.011763938992949363
1206	76-77	0.10519319203748267
1206	78-79	0.07885498334479024
1206	80-81	0.03361939225296595
1206	82-83	-0.008762683781874614
1206	84-85	-0.030424072346885822
1206	86-87	-0.030212841684914338
1206	88-89	-0.02505137342807373
1206	90-91	-0.020666556419730142
1206	92-93	-0.10164180803123557
1206	94-95	-0.06489481129164787
1206	96-97	-0.06344867737374216
1206	98-99	-0.2054941718925214
1206	100-101	-0.47207742880855363
1207	1	-0.3709853909198131
1207	2	-0.4219641552885953
1207	3	-0.35168607243010896
1207	4	-0.3514923771477143
1207	5	-0.3000325019143233
1207	6	-0.42980709918013815
1207	7	-0.3615335670547495
1207	8	-0.40904728296409587
1207	9	-0.4868302030323264
1207	10-11	-0.4777369353639287
1207	12-13	-0.5088180200838934
1207	14-15	-0.724729764633615
1207	16-17	-0.6342152041960034
1207	18-19	-0.643563001531497
1207	20-21	-0.676534710920663
1207	22-23	-0.6416088042056103
1207	24-25	-0.5670820200939346
1207	26-27	-0.586639492018918
1207	28-29	-0.7571296678702168
1207	30-31	-0.8528966312980941
1207	32-33	-0.912852621278013
1207	34-35	-1.0125755728505084
1207	36-37	-0.9972359072766821
1207	38-39	-1.0155818815463746
1207	40-41	-0.9336716445131685
1207	42-43	-1.0372081957077697
1207	44-45	-1.0962368757142187
1207	46-47	-0.9891584186017681
1207	48-49	-1.1785794398260734
1207	50-51	-1.0237432834986109
1207	52-53	-0.8506187387485227
1207	54-55	-0.804048362589711
1207	56-57	-0.7822432914292321
1207	58-59	-0.7821955185126299
1207	60-61	-0.7094477752498278
1207	62-63	-0.7706439330517512
1207	64-65	-0.6672267595250005
1207	66-67	-0.6421135786438299
1207	68-69	-0.7387028016943091
1207	70-71	-0.8681102106223975
1207	72-73	-1.1351947092401602
1207	74-75	-1.1042824623449974
1207	76-77	-1.022544948906102
1207	78-79	-1.2024541116679224
1207	80-81	-1.2153439983127896
1207	82-83	-1.251451010188017
1207	84-85	-1.3568420842419897
1207	86-87	-1.3230159276137137
1207	88-89	-1.2864984310909868
1207	90-91	-1.3054847061063661
1207	92-93	-1.3943565693471527
1207	94-95	-1.4756644922488213
1207	96-97	-1.5517277158112748
1207	98-99	-1.6751364235093043
1207	100-101	-2.153765005558725
1208	1	-0.5501744183075488
1208	2	-0.5082734444994053
1208	3	-0.49731284856640556
1208	4	-0.46225521939789616
1208	5	-0.4778937570341526
1208	6	-0.59833997916882
1208	7	-0.45788202873254136
1208	8	-0.5294853649299682
1208	9	-0.5520034390513899
1208	10-11	-0.5878210417526475
1208	12-13	-0.5124301432166973
1208	14-15	-0.6794289063584031
1208	16-17	-0.7081400321093483
1208	18-19	-0.6573405606252365
1208	20-21	-0.6417584899371107
1208	22-23	-0.6385918585188364
1208	24-25	-0.6583729810810368
1208	26-27	-0.651419724876412
1208	28-29	-0.8218373467122362
1208	30-31	-0.8049599091801269
1208	32-33	-0.722457101148926
1208	34-35	-0.6987078671141944
1208	36-37	-0.6944541017099439
1208	38-39	-0.6528434433240236
1208	40-41	-0.7627514412834486
1208	42-43	-0.7912313987745989
1208	44-45	-0.7404771908991066
1208	46-47	-0.6851649232999861
1208	48-49	-0.897344821908284
1208	50-51	-0.8664973693381768
1208	52-53	-0.8305413349606354
1208	54-55	-0.8017392037517155
1208	56-57	-0.7806305525632453
1208	58-59	-0.8942646142268345
1208	60-61	-0.7993300525954439
1208	62-63	-0.7678708906644047
1208	64-65	-0.8083267225327546
1208	66-67	-0.9232110889848713
1208	68-69	-0.9128045893595385
1208	70-71	-0.9378967195165231
1208	72-73	-0.9120467466929298
1208	74-75	-0.8644663704445179
1208	76-77	-0.7680353099940618
1208	78-79	-0.76919850155668
1208	80-81	-0.8446914929297762
1208	82-83	-0.8754498580338819
1208	84-85	-1.091410212376978
1208	86-87	-1.2019826321149232
1208	88-89	-1.2552866385600119
1208	90-91	-1.3682582662051814
1208	92-93	-1.229930590839583
1208	94-95	-1.2171809705046535
1208	96-97	-1.3260716865988869
1208	98-99	-1.40836375864205
1208	100-101	-1.8221158789919834
1301	1	0.38627722921211216
1301	2	0.3828178594345175
1301	3	0.37372426971447226
1301	4	0.30154914712849035
1301	5	0.3833157024340679
1301	6	0.3549949751895056
1301	7	0.3673097758873425
1301	8	0.2961675358953002
1301	9	0.3902293175473659
1301	10-11	0.43354313790106147
1301	12-13	0.3434457541699061
1301	14-15	0.48338517352813426
1301	16-17	0.5620648412484357
1301	18-19	0.5659036098690606
1301	20-21	0.6089227202738741
1301	22-23	0.5726494758637841
1301	24-25	0.6458065562737829
1301	26-27	0.6073537979630004
1301	28-29	0.6471165075699048
1301	30-31	0.7261612626666434
1301	32-33	0.7143986631810932
1301	34-35	0.7672702384217516
1301	36-37	0.6905039562995015
1301	38-39	0.718435597056164
1301	40-41	0.7705699462275462
1301	42-43	0.7973395859518178
1301	44-45	0.7859150085705053
1301	46-47	0.6309874325382552
1301	48-49	0.6467472876860825
1301	50-51	0.6251180476905134
1301	52-53	0.5329150309041637
1301	54-55	0.6426746183394556
1301	56-57	0.5958643736525246
1301	58-59	0.636189477659137
1301	60-61	0.6400302378530043
1301	62-63	0.7369795174178151
1301	64-65	0.7164923157742109
1301	66-67	0.6855567192552172
1301	68-69	0.771363935972289
1301	70-71	0.7678483256870194
1301	72-73	0.8608574343095441
1301	74-75	0.8525887987763099
1301	76-77	0.9654164847364868
1301	78-79	0.868944800382117
1301	80-81	0.8258318401682274
1301	82-83	0.7464027079158839
1301	84-85	0.6897271923299542
1301	86-87	0.6971809037642025
1301	88-89	0.8033683976757153
1301	90-91	0.9075591725453585
1301	92-93	0.9410522004836714
1301	94-95	0.9261581609723599
1301	96-97	0.7304517811306823
1301	98-99	0.8703477202990548
1301	100-101	1.0269982518254466
1302	1	0.31153443065699804
1302	2	0.35157240179798066
1302	3	0.34451680352696457
1302	4	0.2732316995680293
1302	5	0.31985156608675425
1302	6	0.26592864988602827
1302	7	0.3333741350378929
1302	8	0.29671259461571253
1302	9	0.4240935178766705
1302	10-11	0.40015680137030785
1302	12-13	0.37447497852078016
1302	14-15	0.5098468721081915
1302	16-17	0.5083372669996962
1302	18-19	0.5139761890820083
1302	20-21	0.5384998460983539
1302	22-23	0.5297621910649823
1302	24-25	0.6075848172613192
1302	26-27	0.5907068430940043
1302	28-29	0.6031616102048787
1302	30-31	0.678389444908646
1302	32-33	0.6949795083703165
1302	34-35	0.7582672401232173
1302	36-37	0.7032520644892699
1302	38-39	0.8465391173826546
1302	40-41	0.8639680364813245
1302	42-43	0.833892862462136
1302	44-45	0.765956911425377
1302	46-47	0.7952322863855201
1302	48-49	0.713524223072497
1302	50-51	0.7046959211372723
1302	52-53	0.5801847367655242
1302	54-55	0.6615383156801542
1302	56-57	0.7585321576286148
1302	58-59	0.8260024618551611
1302	60-61	0.7822218895318898
1302	62-63	0.6897922827411449
1302	64-65	0.7000591310381239
1302	66-67	0.7287483246464603
1302	68-69	0.7472540326713428
1302	70-71	0.7362612151407149
1302	72-73	0.6903588972228576
1302	74-75	0.7483865529127769
1302	76-77	0.8173768035196431
1302	78-79	0.8217814160519126
1302	80-81	0.8294758102712549
1302	82-83	0.9032859160994846
1302	84-85	0.9186033176944122
1302	86-87	0.8440266724093597
1302	88-89	0.8238718705108532
1302	90-91	0.9551624684118885
1302	92-93	0.9892603363043655
1302	94-95	1.0656935574022235
1302	96-97	1.0913134801756783
1302	98-99	1.2063407012220964
1302	100-101	1.350208782468247
1303	1	0.24380159252250877
1303	2	0.24637171014280312
1303	3	0.2260037123375227
1303	4	0.1741164794648995
1303	5	0.22783427566756842
1303	6	0.2317815750070551
1303	7	0.22459097562722974
1303	8	0.21808664629426033
1303	9	0.22940598047949123
1303	10-11	0.27219340279215487
1303	12-13	0.277978284039996
1303	14-15	0.36012896675785555
1303	16-17	0.38344517438037684
1303	18-19	0.42591897174340687
1303	20-21	0.4431407411570163
1303	22-23	0.4410225127044143
1303	24-25	0.4498940506815501
1303	26-27	0.4356437860642828
1303	28-29	0.5419273912287395
1303	30-31	0.6193488617661274
1303	32-33	0.6560674465480716
1303	34-35	0.697947312864784
1303	36-37	0.5944925246453394
1303	38-39	0.6749386717539423
1303	40-41	0.6877278865010865
1303	42-43	0.7493991886918678
1303	44-45	0.7917455287319015
1303	46-47	0.7707606431299041
1303	48-49	0.6720994357447978
1303	50-51	0.5379809476072808
1303	52-53	0.5323043958895468
1303	54-55	0.5747940267670231
1303	56-57	0.6601516533715497
1303	58-59	0.7248497432002878
1303	60-61	0.665461537364834
1303	62-63	0.672593228468898
1303	64-65	0.6852836054468128
1303	66-67	0.7285692287898087
1303	68-69	0.7573521756063641
1303	70-71	0.7485927335684792
1303	72-73	0.8148199777609619
1303	74-75	0.8173751670763352
1303	76-77	0.9224377922302978
1303	78-79	0.8452868280063015
1303	80-81	0.8283927075657189
1303	82-83	0.8137498872302231
1303	84-85	0.8401642054251255
1303	86-87	0.7915035403573434
1303	88-89	0.7187267487453255
1303	90-91	0.6521561740707469
1303	92-93	0.9132347378633447
1303	94-95	1.0153634739271382
1303	96-97	1.0785808520272617
1303	98-99	1.0414600252900712
1303	100-101	1.1420012793514118
1304	1	0.23988713766465963
1304	2	0.2092881337934145
1304	3	0.23363891814523896
1304	4	0.16044415019025848
1304	5	0.18806565155241373
1304	6	0.18699959077468264
1304	7	0.15598361797087534
1304	8	0.14395772981144717
1304	9	0.2328584166438219
1304	10-11	0.22104785787765024
1304	12-13	0.23033044346188092
1304	14-15	0.2881611563972868
1304	16-17	0.3074730939185244
1304	18-19	0.3355913005938689
1304	20-21	0.40345634482349624
1304	22-23	0.34952225257025304
1304	24-25	0.40893907749946123
1304	26-27	0.4360705270179537
1304	28-29	0.4336299449177403
1304	30-31	0.5009689158434867
1304	32-33	0.5484124007139926
1304	34-35	0.6112972587288539
1304	36-37	0.5607379231905796
1304	38-39	0.6481012953579253
1304	40-41	0.633883876455414
1304	42-43	0.644041875662765
1304	44-45	0.596027116464775
1304	46-47	0.6116371152538349
1304	48-49	0.634388026516234
1304	50-51	0.6393331156227546
1304	52-53	0.518915664830196
1304	54-55	0.6011764702419953
1304	56-57	0.5847030536071784
1304	58-59	0.61922749528852
1304	60-61	0.522914397445426
1304	62-63	0.549780879236998
1304	64-65	0.540190393203865
1304	66-67	0.6328983637896712
1304	68-69	0.5673108198090873
1304	70-71	0.632477681569064
1304	72-73	0.642946307941294
1304	74-75	0.6653545974337618
1304	76-77	0.6690127871604616
1304	78-79	0.6817289545589063
1304	80-81	0.7074555227078037
1304	82-83	0.7784243809751317
1304	84-85	0.8547844915699372
1304	86-87	0.8101300150763784
1304	88-89	0.7964084512676912
1304	90-91	0.815574086925988
1304	92-93	0.9231526583347289
1304	94-95	0.9491175371085383
1304	96-97	1.005348901110203
1304	98-99	1.0378883437589081
1304	100-101	1.1651152255360486
1305	1	0.03471495806997282
1305	2	0.06014757497732148
1305	3	0.02689351674922591
1305	4	-9.228116908346351E-4
1305	5	0.04089012769551914
1305	6	0.04812645531502824
1305	7	0.05018811571941484
1305	8	0.04672359630247769
1305	9	0.0726772746307276
1305	10-11	0.05782416365276788
1305	12-13	0.07851433821012677
1305	14-15	0.09359249438060857
1305	16-17	0.1244576879947843
1305	18-19	0.1142582703142736
1305	20-21	0.15536872366974563
1305	22-23	0.14362117933330154
1305	24-25	0.16795776602184986
1305	26-27	0.20288603506249814
1305	28-29	0.2553692152267857
1305	30-31	0.31615642994664483
1305	32-33	0.3528853667606242
1305	34-35	0.3753915052540293
1305	36-37	0.31896407795567683
1305	38-39	0.33484046167222203
1305	40-41	0.40997754895745686
1305	42-43	0.4229147536071167
1305	44-45	0.45568114538757953
1305	46-47	0.404129743364372
1305	48-49	0.3899037789808375
1305	50-51	0.33173140437884996
1305	52-53	0.27700760251189394
1305	54-55	0.34901988577283305
1305	56-57	0.3727113907652253
1305	58-59	0.4748305618577433
1305	60-61	0.4896554992224438
1305	62-63	0.41348401443458016
1305	64-65	0.3168457231892887
1305	66-67	0.352819188772024
1305	68-69	0.4428468681597124
1305	70-71	0.4643878882288206
1305	72-73	0.46092849106395306
1305	74-75	0.47042614154840123
1305	76-77	0.527730773964926
1305	78-79	0.529692441121675
1305	80-81	0.4732187204409328
1305	82-83	0.5065410762410707
1305	84-85	0.4953668549393271
1305	86-87	0.47736125494104087
1305	88-89	0.5896118066664933
1305	90-91	0.5687444615179125
1305	92-93	0.5139612155433575
1305	94-95	0.4851225856357999
1305	96-97	0.580682408816557
1305	98-99	0.6028257576335818
1305	100-101	0.6426468157465379
1306	1	-0.1113456029691342
1306	2	-0.1437030919206279
1306	3	-0.16312113830054287
1306	4	-0.16402910744599808
1306	5	-0.07238988563747029
1306	6	-0.12975914396302812
1306	7	-0.1290633522514142
1306	8	-0.1044125042066355
1306	9	-0.12212573991641307
1306	10-11	-0.15670611892733888
1306	12-13	-0.16574363205213416
1306	14-15	-0.17081688940212558
1306	16-17	-0.1407781672536288
1306	18-19	-0.12198965518434335
1306	20-21	-0.07738280604695547
1306	22-23	-0.07010784594041297
1306	24-25	-0.10243975074966016
1306	26-27	-0.1966431598096321
1306	28-29	-0.12783556036369248
1306	30-31	0.01603835176972268
1306	32-33	0.03407824321972441
1306	34-35	0.05444565051547556
1306	36-37	0.015507690401243224
1306	38-39	0.08726940682361572
1306	40-41	0.10429523078669689
1306	42-43	0.09314537645943233
1306	44-45	0.08958369658886767
1306	46-47	0.030947586137436645
1306	48-49	-0.005554886431895056
1306	50-51	-0.08530227958588199
1306	52-53	-0.09422924093482266
1306	54-55	0.012503398656484421
1306	56-57	-1.2314657764278536E-4
1306	58-59	0.10450030928250698
1306	60-61	0.08149096450773641
1306	62-63	-0.026231210425727625
1306	64-65	-0.037219133133660876
1306	66-67	-0.05163323480764603
1306	68-69	-0.020146979053428993
1306	70-71	0.03559620817157594
1306	72-73	0.014318503949034778
1306	74-75	0.04956422762172963
1306	76-77	0.11320564408935496
1306	78-79	0.09939397272651718
1306	80-81	0.1163240205371352
1306	82-83	0.06591003343991986
1306	84-85	0.0015837569264718354
1306	86-87	0.057851085765658894
1306	88-89	0.10314262195829471
1306	90-91	0.10854108437549215
1306	92-93	0.0834672214026142
1306	94-95	0.135010929382414
1306	96-97	0.13639479018236145
1306	98-99	0.11300928252796183
1306	100-101	0.06555388693362119
1307	1	-0.3404469290625656
1307	2	-0.4095670377868359
1307	3	-0.3445067310725989
1307	4	-0.3409023322904048
1307	5	-0.32327381577260894
1307	6	-0.3130189834298349
1307	7	-0.3727687296812192
1307	8	-0.3091061035449272
1307	9	-0.45960278970476054
1307	10-11	-0.48730143006218185
1307	12-13	-0.5181157134450274
1307	14-15	-0.628494688640231
1307	16-17	-0.4893047262919126
1307	18-19	-0.585957123334488
1307	20-21	-0.5568895509936738
1307	22-23	-0.5516087091020339
1307	24-25	-0.5643259898991531
1307	26-27	-0.5261906540810415
1307	28-29	-0.6379481649223919
1307	30-31	-0.6942045662582288
1307	32-33	-0.8110268024992493
1307	34-35	-0.9050532077060964
1307	36-37	-0.9397197232899899
1307	38-39	-0.9206867399803045
1307	40-41	-0.7829835555662399
1307	42-43	-0.9275821075865522
1307	44-45	-0.9557950940790292
1307	46-47	-0.9004516401964295
1307	48-49	-0.9814526253274849
1307	50-51	-0.9383300626524189
1307	52-53	-0.9280600679700086
1307	54-55	-0.7653646737330675
1307	56-57	-0.6618871753935807
1307	58-59	-0.6887857126946528
1307	60-61	-0.704936228261694
1307	62-63	-0.8087273404040403
1307	64-65	-0.6402812428671965
1307	66-67	-0.6419390001905825
1307	68-69	-0.7193789802403572
1307	70-71	-0.8304792718989447
1307	72-73	-1.0931257222766817
1307	74-75	-1.235250592217426
1307	76-77	-1.050484479314143
1307	78-79	-1.058404819600014
1307	80-81	-1.154355967151588
1307	82-83	-1.1968600452284726
1307	84-85	-1.3360192945822433
1307	86-87	-1.2804253866436497
1307	88-89	-1.225802745850359
1307	90-91	-1.2275010492142258
1307	92-93	-1.2140046325411333
1307	94-95	-1.3540876971511295
1307	96-97	-1.39400757968464
1307	98-99	-1.313553255120567
1307	100-101	-1.4790692363420845
1308	1	-0.3465142026225472
1308	2	-0.38711798612219894
1308	3	-0.346490182601066
1308	4	-0.3289029090297717
1308	5	-0.27801345608165917
1308	6	-0.3044582004868275
1308	7	-0.33552067198154134
1308	8	-0.5218896819004186
1308	9	-0.4781703063132312
1308	10-11	-0.4309497971316105
1308	12-13	-0.5428216674890365
1308	14-15	-0.5976942769797873
1308	16-17	-0.5466790086036823
1308	18-19	-0.5224017033222665
1308	20-21	-0.5131482602615876
1308	22-23	-0.5376139434551916
1308	24-25	-0.5140994773294025
1308	26-27	-0.5683352422787848
1308	28-29	-0.5517874469206632
1308	30-31	-0.5595235313590621
1308	32-33	-0.5192785582976782
1308	34-35	-0.4517798783644622
1308	36-37	-0.5933049540836066
1308	38-39	-0.4858670420534352
1308	40-41	-0.40711351750569946
1308	42-43	-0.42285855477709333
1308	44-45	-0.4983455527814371
1308	46-47	-0.5448482445741121
1308	48-49	-0.7232771143302159
1308	50-51	-0.7124273803034598
1308	52-53	-0.6546614945668736
1308	54-55	-0.6862694580895337
1308	56-57	-0.5681542114248046
1308	58-59	-0.5664905566073841
1308	60-61	-0.4739930362437619
1308	62-63	-0.5063231542881752
1308	64-65	-0.5986111280968132
1308	66-67	-0.6030513099789871
1308	68-69	-0.5797267076145332
1308	70-71	-0.6035213790132588
1308	72-73	-0.717596039246871
1308	74-75	-0.6831486461039873
1308	76-77	-0.518435492853385
1308	78-79	-0.5521855494816705
1308	80-81	-0.6079218713393573
1308	82-83	-0.679480761843454
1308	84-85	-0.8353930430425471
1308	86-87	-0.9719359222108856
1308	88-89	-1.1148107012224493
1308	90-91	-1.1036489544989756
1308	92-93	-0.940039494474135
1308	94-95	-0.975627595072595
1308	96-97	-0.8622571473209852
1308	98-99	-0.9061214783345939
1308	100-101	-1.18386203434995
2101	1	0.40328569938188963
2101	2	0.3582613743369194
2101	3	0.3519463135236123
2101	4	0.3327387430276545
2101	5	0.36274565325680186
2101	6	0.31504062647308473
2101	7	0.353150500233923
2101	8	0.3442679370087518
2101	9	0.4233802771203443
2101	10-11	0.392631517491715
2101	12-13	0.2288932711728222
2101	14-15	0.37622306363967795
2101	16-17	0.3931420769713725
2101	18-19	0.4515330046108872
2101	20-21	0.42040370233989677
2101	22-23	0.4110805562616022
2101	24-25	0.3662804462777771
2101	26-27	0.4302930535819911
2101	28-29	0.3908869076940107
2101	30-31	0.3195075399906102
2101	32-33	0.35197583813762634
2101	34-35	0.28394712030962665
2101	36-37	0.24193344815498818
2101	38-39	0.3562297403945607
2101	40-41	0.3955248239369169
2101	42-43	0.3271111601007064
2101	44-45	0.20553842230237507
2101	46-47	0.07534313210026511
2101	48-49	0.3373764916487403
2101	50-51	0.34947176705451
2101	52-53	0.3576135414946222
2101	54-55	0.13613922034971182
2101	56-57	0.10607689420291422
2101	58-59	0.3020136443460828
2101	60-61	0.28818769640086117
2101	62-63	0.3030013105471525
2101	64-65	0.3109246632941236
2101	66-67	0.338112125848113
2101	68-69	0.3416836932851979
2101	70-71	0.426314973430415
2101	72-73	0.3741251923510518
2101	74-75	0.4250719266595766
2101	76-77	0.46967876032137923
2101	78-79	0.37873531189278964
2101	80-81	0.3270581197829543
2101	82-83	0.343655991981656
2101	84-85	0.23616035039685812
2101	86-87	0.29254869563749963
2101	88-89	0.46649466021781194
2101	90-91	0.44242893564022623
2101	92-93	0.4383757428648387
2101	94-95	0.3709961847680425
2101	96-97	0.3599581998656163
2101	98-99	0.2988383322275574
2101	100-101	0.5714661108979655
2102	1	0.35945221030429053
2102	2	0.3209162861541799
2102	3	0.3468659164304597
2102	4	0.32717046105181424
2102	5	0.28714699079836237
2102	6	0.2668203757839649
2102	7	0.3278315700353147
2102	8	0.20697979865529703
2102	9	0.3662242172066996
2102	10-11	0.3071079898123159
2102	12-13	0.32250235091584045
2102	14-15	0.3733530628665136
2102	16-17	0.4040650972447821
2102	18-19	0.43169643098136845
2102	20-21	0.4128575612852359
2102	22-23	0.3004822081537739
2102	24-25	0.27064725945339774
2102	26-27	0.2967341246967621
2102	28-29	0.4397661734040099
2102	30-31	0.3212001600642225
2102	32-33	0.3502411372286147
2102	34-35	0.3514832067217668
2102	36-37	0.37460196173019966
2102	38-39	0.4182348728080143
2102	40-41	0.4265188944680318
2102	42-43	0.38401580847427397
2102	44-45	0.31624374637525676
2102	46-47	0.31457914186395186
2102	48-49	0.3404406590874274
2102	50-51	0.3437223371752438
2102	52-53	0.37474604065477735
2102	54-55	0.3094101633941193
2102	56-57	0.26297955291607167
2102	58-59	0.3169619966603321
2102	60-61	0.21197648159445492
2102	62-63	0.21102852620328605
2102	64-65	0.2962735695601779
2102	66-67	0.34832819144135385
2102	68-69	0.3297599421521298
2102	70-71	0.3928235991601312
2102	72-73	0.4318926472106668
2102	74-75	0.37659781528513747
2102	76-77	0.4626960433861811
2102	78-79	0.3680077187202997
2102	80-81	0.31937499746002374
2102	82-83	0.41984406604586866
2102	84-85	0.45885340982063383
2102	86-87	0.4723882020803565
2102	88-89	0.501838430224776
2102	90-91	0.483468071133462
2102	92-93	0.5310981480537293
2102	94-95	0.5125889246952333
2102	96-97	0.49836396891761936
2102	98-99	0.5774120149297808
2102	100-101	0.9569606710472769
2103	1	0.2075990631161062
2103	2	0.2639761146009789
2103	3	0.22682453768261723
2103	4	0.2657314187234405
2103	5	0.24024569547079722
2103	6	0.19318827114132375
2103	7	0.2226523473527351
2103	8	0.2442340359172448
2103	9	0.25566538521196236
2103	10-11	0.19919620488120415
2103	12-13	0.2044479387012359
2103	14-15	0.2919279473221863
2103	16-17	0.17857742476536487
2103	18-19	0.22412940281659388
2103	20-21	0.19375250469163063
2103	22-23	0.20333794007785144
2103	24-25	0.18435554707695445
2103	26-27	0.17096166478781782
2103	28-29	0.13141991091953287
2103	30-31	0.2596654473598363
2103	32-33	0.21078275672572744
2103	34-35	0.2470643249986466
2103	36-37	0.28127107951376473
2103	38-39	0.2888588189612733
2103	40-41	0.29002102308187006
2103	42-43	0.25557576532943216
2103	44-45	0.25621817563992266
2103	46-47	0.23999120506687888
2103	48-49	0.369183397152824
2103	50-51	0.32327876914565934
2103	52-53	0.3231828121368565
2103	54-55	0.2470611566716201
2103	56-57	0.19803895806483496
2103	58-59	0.32648208124648903
2103	60-61	0.2903776668975553
2103	62-63	0.2849956223760941
2103	64-65	0.3195880501692727
2103	66-67	0.3386551669279072
2103	68-69	0.20474509744099834
2103	70-71	0.2737583246969919
2103	72-73	0.40185346584214443
2103	74-75	0.44216881488515014
2103	76-77	0.4657027059855494
2103	78-79	0.2904887795532076
2103	80-81	0.3257041789816171
2103	82-83	0.42488581593217845
2103	84-85	0.48069961547238904
2103	86-87	0.5338608909185787
2103	88-89	0.443759261491369
2103	90-91	0.4206076622485888
2103	92-93	0.49458503540865806
2103	94-95	0.5388890004181057
2103	96-97	0.49977019598668804
2103	98-99	0.561560871538834
2103	100-101	0.7617605872486202
2104	1	0.17110088765269182
2104	2	0.14678045365360504
2104	3	0.14112223449376415
2104	4	0.1652717480083652
2104	5	0.196547895183933
2104	6	0.14911005931070775
2104	7	0.19430927554656563
2104	8	0.16355763534656376
2104	9	-0.041149471024397144
2104	10-11	0.10629525140469553
2104	12-13	0.15600130696532233
2104	14-15	0.19153712894317465
2104	16-17	0.18673148815038587
2104	18-19	0.21668004570957322
2104	20-21	0.18849263868362698
2104	22-23	0.16007462964663688
2104	24-25	0.15747724185268908
2104	26-27	0.2272787313033504
2104	28-29	0.2423689548139123
2104	30-31	0.23639048951201858
2104	32-33	0.22303760959270136
2104	34-35	0.19140632703224725
2104	36-37	0.2287975678791767
2104	38-39	0.23515733411772288
2104	40-41	0.2837046722658485
2104	42-43	0.26112646796783423
2104	44-45	0.21802750485995404
2104	46-47	0.2499054036705317
2104	48-49	0.23749523598633004
2104	50-51	0.30662354118161517
2104	52-53	0.27673834915493245
2104	54-55	0.2414723854353369
2104	56-57	0.1659804451219813
2104	58-59	0.004036799359020904
2104	60-61	0.1868614950903762
2104	62-63	0.23385467332433763
2104	64-65	0.2706089908758358
2104	66-67	0.1671147292987385
2104	68-69	0.13301211635486965
2104	70-71	0.28704807093060225
2104	72-73	0.31730569101618045
2104	74-75	0.3619137041765228
2104	76-77	0.41140994183808033
2104	78-79	0.32982762432038726
2104	80-81	0.3361591524712466
2104	82-83	0.3941947796497445
2104	84-85	0.45715101188787344
2104	86-87	0.5083026209870418
2104	88-89	0.4933084664916869
2104	90-91	0.4840808728077022
2104	92-93	0.5562773730992667
2104	94-95	0.4990739433617897
2104	96-97	0.45887350992774145
2104	98-99	0.4536959911248388
2104	100-101	0.6629615052247857
2105	1	0.06973966732543957
2105	2	0.026705884260358914
2105	3	-0.018322237141283892
2105	4	0.0567729026617414
2105	5	0.10083797624614732
2105	6	0.06874371734839713
2105	7	0.10886483465034758
2105	8	0.0952666577932817
2105	9	0.06977702862889146
2105	10-11	0.03696666960350825
2105	12-13	0.05573270084344273
2105	14-15	0.023214995967059338
2105	16-17	-0.16823950573165547
2105	18-19	-0.12322848020494348
2105	20-21	-0.032705828257746816
2105	22-23	-0.09809773462789906
2105	24-25	-0.13446827237608971
2105	26-27	-0.09614637552703442
2105	28-29	-0.00655796600300107
2105	30-31	-0.04763491828052935
2105	32-33	-0.09567915171266606
2105	34-35	-0.023932300212180735
2105	36-37	-0.0633936674380422
2105	38-39	-0.020251083732865993
2105	40-41	9.408995802786535E-4
2105	42-43	-0.0013875273174903668
2105	44-45	0.025110130770364947
2105	46-47	-0.04733871727646033
2105	48-49	0.08150705606907849
2105	50-51	0.0931785149198987
2105	52-53	0.04385834975926883
2105	54-55	-0.008551082264986576
2105	56-57	0.014444502652445124
2105	58-59	-0.21104492884787618
2105	60-61	-0.025142584767642973
2105	62-63	0.019875085995089137
2105	64-65	-0.023376932933722117
2105	66-67	0.04248744208545929
2105	68-69	-0.005898119297576443
2105	70-71	0.07393727595587052
2105	72-73	0.14463242762760586
2105	74-75	0.15282932703111385
2105	76-77	0.12699343111884787
2105	78-79	0.06694124416096514
